boxscore,date,location,losing_abbr,losing_name,winning_abbr,winning_name,team_name,conf,winner,home_team,away_team,home_team_name,away_team_name,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage
2019-02-20-18-michigan-state,"February 20, 2019","Breslin Events Center, East Lansing, Michigan",RUTGERS,Rutgers,MICHIGAN-STATE,Michigan State,Michigan State,big-ten,Home,MICHIGAN-STATE,RUTGERS,Michigan State,Rutgers,0.4666666666666667,0.5424332344213649,0.4968641114982578,0.48,0.5612712975098296,0.5706246482836241,0.428659286592866,0.8076923076923077
2019-02-02-12-ohio-state,"February 2, 2019","Value City Arena, Columbus, Ohio",RUTGERS,Rutgers,OHIO-STATE,Ohio State,Ohio State,big-ten,Home,OHIO-STATE,RUTGERS,Ohio State,Rutgers,0.4595496246872394,0.5395314787701317,0.4855769230769231,0.55,0.5248419150858176,0.5222222222222223,0.468348623853211,0.65
2019-01-05-14-rutgers,"January 5, 2019","Louis Brown Athletic Center, New Brunswick, New Jersey",RUTGERS,Rutgers,MARYLAND,Maryland,Maryland,big-ten,Away,MARYLAND,RUTGERS,Maryland,Rutgers,0.4690444145356662,0.5489721886336155,0.4763313609467456,0.5833333333333334,0.5437731196054254,0.5866819747416763,0.4718826405867971,0.7857142857142857
2019-01-15-19-purdue,"January 15, 2019","Mackey Arena, West Lafayette, Indiana",RUTGERS,Rutgers,PURDUE,Purdue,Purdue,big-ten,Home,PURDUE,RUTGERS,Purdue,Rutgers,0.4637837837837838,0.5404878048780488,0.4876470588235294,0.5333333333333333,0.5350253807106599,0.5503080082135524,0.5227531285551763,0.625
2019-02-09-16-illinois,"February 9, 2019","State Farm Center, Champaign, Illinois",RUTGERS,Rutgers,ILLINOIS,Illinois,Illinois,big-ten,Home,ILLINOIS,RUTGERS,Illinois,Rutgers,0.4607469512195122,0.54006734006734,0.4952114924181963,0.5,0.4992982456140351,0.4728789986091794,0.5266774454324981,0.3478260869565217
2019-03-13-18-rutgers,"March 13, 2019","United Center, Chicago, Illinois",RUTGERS,Rutgers,NEBRASKA,Nebraska,Nebraska,big-ten,Away,NEBRASKA,RUTGERS,Nebraska,Rutgers,0.4687674288901283,0.5317577548005908,0.494199535962877,0.4666666666666667,0.4943120260021669,0.4805620608899298,0.4694551458447992,0.5161290322580645
2019-03-10-12-indiana,"March 10, 2019","Assembly Hall, Bloomington, Indiana",RUTGERS,Rutgers,INDIANA,Indiana,Indiana,big-ten,Home,INDIANA,RUTGERS,Indiana,Rutgers,0.4689476710753306,0.5323155216284987,0.4915966386554622,0.4827586206896552,0.5096774193548387,0.5141388174807198,0.4847112117780295,0.5333333333333333
2019-01-12-12-minnesota,"January 12, 2019","Williams Arena, Minneapolis, Minnesota",RUTGERS,Rutgers,MINNESOTA,Minnesota,Minnesota,big-ten,Home,MINNESOTA,RUTGERS,Minnesota,Rutgers,0.46503496503496505,0.5417536534446764,0.4804292929292929,0.5714285714285714,0.4856486796785304,0.5369807497467072,0.4866743916570104,0.8
2019-03-06-19-rutgers,"March 6, 2019","Louis Brown Athletic Center, New Brunswick, New Jersey",RUTGERS,Rutgers,PENN-STATE,Penn State,Penn State,big-ten,Away,PENN-STATE,RUTGERS,Penn State,Rutgers,0.4713090257023311,0.5342902711323764,0.4934375,0.5,0.4765258215962441,0.5132504056246621,0.5081761006289308,0.4137931034482759
2018-12-14-19-george-washington,"December 14, 2018","Charles E. Smith Center, Washington, District of Columbia",HOWARD,Howard,GEORGE-WASHINGTON,George Washington,George Washington,atlantic-10,Home,GEORGE-WASHINGTON,HOWARD,George Washington,Howard,0.5132231404958678,0.4857571214392804,0.4854700854700855,0.6666666666666666,0.4737827715355805,0.4571428571428571,0.5411663807890223,0.2
2019-01-21-13-howard,"January 21, 2019","Burr Gymnasium, Washington, District of Columbia",HOWARD,Howard,HARVARD,Harvard,Harvard,ivy,Away,HARVARD,HOWARD,Harvard,Howard,0.4731785428342674,0.4836415362731152,0.4929519071310116,0.42105263157894735,0.5520684736091298,0.5400516795865633,0.514747191011236,0.4615384615384616
2018-12-16-14-fordham,"December 16, 2018","Rose Hill Gym, Bronx, New York",HOWARD,Howard,FORDHAM,Fordham,Fordham,meac,Home,FORDHAM,HOWARD,Fordham,Howard,0.4955223880597015,0.4900662251655629,0.478494623655914,0.6,0.5302768166089965,0.512779552715655,0.4563197026022305,0.7
2018-12-29-12-georgetown,"December 29, 2018","Capital One Arena, Washington, District of Columbia",HOWARD,Howard,GEORGETOWN,Georgetown,Georgetown,big-east,Home,GEORGETOWN,HOWARD,Georgetown,Howard,0.4861271676300578,0.4885892116182573,0.5036101083032491,0.4615384615384616,0.5151933701657458,0.5338983050847458,0.5046419098143236,0.75
2019-03-20-19-coastal-carolina,"March 20, 2019","The HTC Center, Conway, South Carolina",HOWARD,Howard,COASTAL-CAROLINA,Coastal Carolina,Coastal Carolina,meac,Home,COASTAL-CAROLINA,HOWARD,Coastal Carolina,Howard,0.4900190114068441,0.4809628008752736,0.5037110341415141,0.5151515151515151,0.5200338600451467,0.5281124497991968,0.5051635111876076,0.4838709677419355
2018-12-22-17-howard,"December 22, 2018","St. Elizabeths East Entertainment & Sports Arena, Washington, District of Columbia",HOWARD,Howard,HAMPTON,Hampton,Hampton,big-south,Away,HAMPTON,HOWARD,Hampton,Howard,0.4855345911949686,0.4921875,0.498046875,0.5,0.4616963064295486,0.5164433617539586,0.4454022988505747,0.3636363636363637
2019-02-02-16-howard,"February 2, 2019","Burr Gymnasium, Washington, District of Columbia",HOWARD,Howard,NORFOLK-STATE,Norfolk State,Norfolk State,meac,Away,NORFOLK-STATE,HOWARD,Norfolk State,Howard,0.4783216783216783,0.4845230574857865,0.4956043956043956,0.4545454545454545,0.5165723524656427,0.5014224751066856,0.4874595469255664,0.5454545454545454
2019-03-15-18-norfolk-state,"March 15, 2019","Norfolk Scope, Norfolk, Virginia",HOWARD,Howard,NORFOLK-STATE,Norfolk State,Norfolk State,meac,Home,NORFOLK-STATE,HOWARD,Norfolk State,Howard,0.48876953125,0.4828674481514878,0.5038206826286297,0.53125,0.5101092896174864,0.5028957528957531,0.4747782705099778,0.625
2018-12-04-19-appalachian-state,"December 4, 2018","Holmes Convocation Center, Boone, North Carolina",HOWARD,Howard,APPALACHIAN-STATE,Appalachian State,Appalachian State,sun-belt,Home,APPALACHIAN-STATE,HOWARD,Appalachian State,Howard,0.5094537815126049,0.4962686567164179,0.4604395604395604,0.7142857142857143,0.5704387990762124,0.4947807933194154,0.5047505938242279,0.2857142857142857
2018-12-20-19-ball-state,"December 20, 2018","Worthen Arena, Muncie, Indiana",HOWARD,Howard,BALL-STATE,Ball State,Ball State,meac,Home,BALL-STATE,HOWARD,Ball State,Howard,0.4896694214876033,0.4933333333333334,0.4809859154929578,0.5454545454545454,0.5625,0.5349162011173184,0.4819364161849711,0.6363636363636364
2018-11-19-20-southern-illinois,"November 19, 2018","The SIU Arena, Carbondale, Illinois",HOWARD,Howard,SOUTHERN-ILLINOIS,Southern Illinois,Southern Illinois,meac,Home,SOUTHERN-ILLINOIS,HOWARD,Southern Illinois,Howard,0.5125,0.5565476190476191,0.3709677419354839,1.0,0.4878787878787879,0.4306930693069307,0.4109195402298851,0.3333333333333333
2018-11-23-16-arkansas-little-rock,"November 23, 2018","Jack Stephens Center, Little Rock, Arkansas",HOWARD,Howard,ARKANSAS-LITTLE-ROCK,Little Rock,Little Rock,meac,Home,ARKANSAS-LITTLE-ROCK,HOWARD,Little Rock,Howard,0.5057636887608069,0.5220588235294118,0.4102941176470588,0.8,0.5571428571428572,0.4929577464788733,0.5434782608695652,0.5
2019-01-05-16-howard,"January 5, 2019","Burr Gymnasium, Washington, District of Columbia",HOWARD,Howard,FLORIDA-AM,Florida A&M,Florida A&M,meac,Away,FLORIDA-AM,HOWARD,Florida A&M,Howard,0.4765957446808511,0.4809160305343512,0.5088888888888888,0.42857142857142855,0.4788557213930349,0.4489559164733177,0.5266579973992198,0.2
2019-01-12-16-howard,"January 12, 2019","Burr Gymnasium, Washington, District of Columbia",HOWARD,Howard,BETHUNE-COOKMAN,Bethune-Cookman,Bethune-Cookman,meac,Away,BETHUNE-COOKMAN,HOWARD,Bethune-Cookman,Howard,0.4841346153846154,0.4863247863247863,0.5009861932938856,0.4375,0.4802771855010661,0.5270522388059702,0.4819474835886214,0.3333333333333333
2019-01-15-19-howard,"January 15, 2019","Burr Gymnasium, Washington, District of Columbia",HOWARD,Howard,MORGAN-STATE,Morgan State,Morgan State,meac,Away,MORGAN-STATE,HOWARD,Morgan State,Howard,0.4739442946990117,0.4816,0.5018639328984157,0.4117647058823529,0.4404296875,0.4646559849198869,0.5324675324675324,0.375
2019-02-16-16-howard,"February 16, 2019","Burr Gymnasium, Washington, District of Columbia",HOWARD,Howard,NORTH-CAROLINA-AT,North Carolina A&T,North Carolina A&T,meac,Away,NORTH-CAROLINA-AT,HOWARD,North Carolina A&T,Howard,0.4798136645962733,0.487873660462493,0.4951267056530214,0.48,0.5318590704647677,0.4649898028552005,0.4975,0.5416666666666666
2019-02-18-19-howard,"February 18, 2019","Burr Gymnasium, Washington, District of Columbia",HOWARD,Howard,NORTH-CAROLINA-CENTRAL,North Carolina Central,North Carolina Central,meac,Away,NORTH-CAROLINA-CENTRAL,HOWARD,North Carolina Central,Howard,0.4796650717703349,0.488499452354874,0.4990607388854101,0.4615384615384616,0.5097250167672703,0.5561035758323057,0.4907088781830695,0.4615384615384616
2018-12-29-14-george-washington,"December 29, 2018","Charles E. Smith Center, Washington, District of Columbia",AMERICAN,American,GEORGE-WASHINGTON,George Washington,George Washington,atlantic-10,Home,GEORGE-WASHINGTON,AMERICAN,George Washington,American,0.5315398886827458,0.4841628959276018,0.4423407917383821,0.6,0.4715384615384615,0.4524714828897338,0.5189873417721519,0.25
2018-11-12-20-northwestern,"November 12, 2018","Welsh-Ryan Arena, Evanston, Illinois",AMERICAN,American,NORTHWESTERN,Northwestern,Northwestern,patriot,Home,NORTHWESTERN,AMERICAN,Northwestern,American,0.5151515151515151,0.4605263157894737,0.4692307692307692,1.0,0.5083333333333333,0.5714285714285714,0.42857142857142855,1.0
2018-11-30-19-american,"November 30, 2018","Bender Arena, Washington, District of Columbia",AMERICAN,American,WAGNER,Wagner,Wagner,patriot,Away,WAGNER,AMERICAN,Wagner,American,0.5127272727272727,0.5100864553314121,0.4163879598662208,0.8,0.4776536312849162,0.5533498759305211,0.532258064516129,0.3333333333333333
2018-12-08-16-howard,"December 8, 2018","Burr Gymnasium, Washington, District of Columbia",AMERICAN,American,HOWARD,Howard,Howard,patriot,Home,HOWARD,AMERICAN,Howard,American,0.5363881401617251,0.4903225806451613,0.4341463414634146,0.7142857142857143,0.5045620437956204,0.4834983498349835,0.4818355640535373,0.625
2018-12-18-19-american,"December 18, 2018","Bender Arena, Washington, District of Columbia",AMERICAN,American,MOUNT-ST-MARYS,Mount St. Mary's,Mount St. Mary's,patriot,Away,MOUNT-ST-MARYS,AMERICAN,Mount St. Mary's,American,0.5334872979214781,0.4904942965779467,0.4539614561027837,0.625,0.46875,0.4737631184407796,0.5638474295190713,0.1
2019-01-06-14-colgate,"January 6, 2019","Cotterell Court, Hamilton, New York",AMERICAN,American,COLGATE,Colgate,Colgate,patriot,Home,COLGATE,AMERICAN,Colgate,American,0.5326747720364742,0.4905897114178168,0.4472934472934473,0.5833333333333334,0.5129151291512916,0.5276872964169381,0.4725536992840095,0.5714285714285714
2019-02-16-16-american,"February 16, 2019","Bender Arena, Washington, District of Columbia",AMERICAN,American,COLGATE,Colgate,Colgate,patriot,Away,COLGATE,AMERICAN,Colgate,American,0.5336687306501547,0.4887118193891102,0.4665467625899281,0.5416666666666666,0.5399328859060403,0.5359801488833746,0.5040080160320641,0.6153846153846154
2019-01-12-12-bucknell,"January 12, 2019","Sojka Pavilion, Lewisburg, Pennsylvania",AMERICAN,American,BUCKNELL,Bucknell,Bucknell,patriot,Home,BUCKNELL,AMERICAN,Bucknell,American,0.5362318840579711,0.4845814977973568,0.4530487804878049,0.5714285714285714,0.5336481700118064,0.4637385086823289,0.4930629669156884,0.5333333333333333
2019-01-16-19-lehigh,"January 16, 2019","Stabler Arena, Bethlehem, Pennsylvania",AMERICAN,American,LEHIGH,Lehigh,Lehigh,patriot,Home,LEHIGH,AMERICAN,Lehigh,American,0.5256723716381418,0.4835390946502058,0.452353616532721,0.5333333333333333,0.5660160734787599,0.4984894259818731,0.4921135646687697,0.6666666666666666
2019-02-27-19-american,"February 27, 2019","Bender Arena, Washington, District of Columbia",AMERICAN,American,LEHIGH,Lehigh,Lehigh,patriot,Away,LEHIGH,AMERICAN,Lehigh,American,0.5347885402455662,0.4967203339296362,0.475111678366305,0.5185185185185185,0.5736334405144694,0.504258943781942,0.496523754345307,0.6666666666666666
2019-01-19-14-american,"January 19, 2019","Bender Arena, Washington, District of Columbia",AMERICAN,American,LAFAYETTE,Lafayette,Lafayette,patriot,Away,LAFAYETTE,AMERICAN,Lafayette,American,0.5220338983050847,0.4835271317829458,0.4621621621621622,0.5,0.5247474747474747,0.4975798644724105,0.5354209445585215,0.25
2019-02-20-19-lafayette,"February 20, 2019","Kirby Sports Center, Easton, Pennsylvania",AMERICAN,American,LAFAYETTE,Lafayette,Lafayette,patriot,Home,LAFAYETTE,AMERICAN,Lafayette,American,0.5328655834564254,0.4910485933503837,0.4730662983425414,0.52,0.5255644090305445,0.4878201124297314,0.5265604249667994,0.36
2019-02-06-19-navy,"February 6, 2019","Alumni Hall, Annapolis, Maryland",AMERICAN,American,NAVY,Navy,Navy,patriot,Home,NAVY,AMERICAN,Navy,American,0.5273851590106007,0.4898266767143934,0.4614107883817428,0.5714285714285714,0.4538334707337181,0.5290227773695811,0.5142259414225941,0.3333333333333333
2019-03-07-19-american,"March 7, 2019","Bender Arena, Washington, District of Columbia",AMERICAN,American,NAVY,Navy,Navy,patriot,Away,NAVY,AMERICAN,Navy,American,0.5369318181818182,0.5008393956351427,0.4802039592081584,0.5172413793103449,0.4663890541344438,0.5267094017094017,0.5227408737283064,0.3793103448275862
2019-02-13-19-american,"February 13, 2019","Bender Arena, Washington, District of Columbia",AMERICAN,American,LOYOLA-MD,Loyola (MD),Loyola (MD),patriot,Away,LOYOLA-MD,AMERICAN,Loyola (MD),American,0.5273311897106109,0.4900480439258751,0.4619728915662651,0.5652173913043478,0.5086865879082696,0.4778523489932886,0.5504840940525588,0.32
2018-11-24-15-monmouth,"November 24, 2018","Multipurpose Activity Center, West Long Branch, New Jersey",MONMOUTH,Monmouth,PRINCETON,Princeton,Princeton,maac,Away,PRINCETON,MONMOUTH,Princeton,Monmouth,0.4220183486238532,0.4394736842105263,0.5491071428571429,0.0,0.4301675977653631,0.4805825242718447,0.4691011235955056,0.3333333333333333
2018-11-16-18-monmouth,"November 16, 2018","The HTC Center, Conway, South Carolina",MONMOUTH,Monmouth,VALPARAISO,Valparaiso,Valparaiso,maac,Away,VALPARAISO,MONMOUTH,Valparaiso,Monmouth,0.4400921658986175,0.4280155642023346,0.5349344978165939,0.0,0.5905511811023622,0.524822695035461,0.4642857142857143,0.5
2018-11-28-20-kentucky,"November 28, 2018","Rupp Arena, Lexington, Kentucky",MONMOUTH,Monmouth,KENTUCKY,Kentucky,Kentucky,sec,Home,KENTUCKY,MONMOUTH,Kentucky,Monmouth,0.4241192411924119,0.4564220183486238,0.5371794871794872,0.0,0.530791788856305,0.6300268096514745,0.5446927374301676,0.8333333333333334
2018-11-09-19-colgate,"November 9, 2018","Cotterell Court, Hamilton, New York",MONMOUTH,Monmouth,COLGATE,Colgate,Colgate,maac,Home,COLGATE,MONMOUTH,Colgate,Monmouth,0.375,0.373134328358209,0.5847457627118644,0.0,0.5283018867924528,0.5833333333333334,0.5727272727272728,0.0
2018-12-01-14-bucknell,"December 1, 2018","Sojka Pavilion, Lewisburg, Pennsylvania",MONMOUTH,Monmouth,BUCKNELL,Bucknell,Bucknell,maac,Home,BUCKNELL,MONMOUTH,Bucknell,Monmouth,0.4063231850117096,0.4497991967871486,0.5519187358916479,0.0,0.5254545454545455,0.4886731391585761,0.515625,0.4
2018-11-06-20-monmouth,"November 6, 2018","Multipurpose Activity Center, West Long Branch, New Jersey",MONMOUTH,Monmouth,LEHIGH,Lehigh,Lehigh,patriot,Away,LEHIGH,MONMOUTH,Lehigh,Monmouth,,,,,,,,
2018-11-15-19-west-virginia,"November 15, 2018","The HTC Center, Conway, South Carolina",MONMOUTH,Monmouth,WEST-VIRGINIA,West Virginia,West Virginia,maac,Home,WEST-VIRGINIA,MONMOUTH,West Virginia,Monmouth,0.4431137724550898,0.40703517587939697,0.5382513661202186,0.0,0.5227272727272727,0.4943820224719101,0.46875,0.0
2019-01-03-19-iona,"January 3, 2019","Hynes Athletics Center, New Rochelle, New York",MONMOUTH,Monmouth,IONA,Iona,Iona,maac,Home,IONA,MONMOUTH,Iona,Monmouth,0.4234550561797753,0.4825511432009627,0.5394922425952046,0.07692307692307693,0.5077639751552795,0.4512534818941504,0.5550660792951542,0.18181818181818185
2019-03-11-21-iona,"March 11, 2019","Times Union Center , Albany, New York",MONMOUTH,Monmouth,IONA,Iona,Iona,maac,Home,IONA,MONMOUTH,Iona,Monmouth,0.4579967689822294,0.5009267840593142,0.5095785440613027,0.4117647058823529,0.5284916201117319,0.48024012006003,0.5248940677966102,0.5161290322580645
2018-12-08-19-albany-ny,"December 8, 2018","SEFCU Arena, Albany, New York",MONMOUTH,Monmouth,ALBANY-NY,Albany (NY),Albany (NY),maac,Home,ALBANY-NY,MONMOUTH,Albany (NY),Monmouth,0.4194756554307117,0.463768115942029,0.5486238532110091,0.0,0.4817596566523605,0.5231660231660231,0.5421166306695464,0.25
2018-12-20-19-monmouth,"December 20, 2018","Multipurpose Activity Center, West Long Branch, New Jersey",MONMOUTH,Monmouth,YALE,Yale,Yale,maac,Away,YALE,MONMOUTH,Yale,Monmouth,0.4217171717171717,0.4749262536873156,0.5532994923857868,0.0,0.5608247422680412,0.5346715328467153,0.4849699398797595,0.625
2018-12-05-19-hofstra,"December 5, 2018","Mack Sports Complex, Hempstead, New York",MONMOUTH,Monmouth,HOFSTRA,Hofstra,Hofstra,colonial,Home,HOFSTRA,MONMOUTH,Hofstra,Monmouth,0.4008350730688936,0.4593639575971731,0.5463709677419355,0.0,0.5278969957081545,0.5029821073558648,0.505175983436853,0.625
2018-11-12-19-saint-josephs,"November 12, 2018","Hagan Arena, Philadelphia, Pennsylvania",MONMOUTH,Monmouth,SAINT-JOSEPHS,St. Joseph's,Saint Joseph's,maac,Home,SAINT-JOSEPHS,MONMOUTH,Saint Joseph's,Monmouth,0.4070796460176992,0.4122137404580153,0.5826086956521739,0.0,0.5740740740740741,0.5,0.4596774193548387,1.0
2019-01-26-15-niagara,"January 26, 2019","Gallagher Center, Niagara University, New York",MONMOUTH,Monmouth,NIAGARA,Niagara,Niagara,maac,Home,NIAGARA,MONMOUTH,Niagara,Monmouth,0.4492627927146574,0.4966442953020134,0.5371024734982333,0.2857142857142857,0.4774774774774775,0.4908020603384842,0.5319320937752627,0.45
2019-02-17-14-monmouth,"February 17, 2019","Multipurpose Activity Center, West Long Branch, New Jersey",MONMOUTH,Monmouth,MARIST,Marist,Marist,maac,Away,MARIST,MONMOUTH,Marist,Monmouth,0.4496919917864477,0.4979568009340339,0.5172771250863857,0.3703703703703704,0.5392452830188679,0.4857530529172321,0.5271493212669683,0.44
2019-01-10-19-quinnipiac,"January 10, 2019","TD Bank Sports Center, Hamden, Connecticut",MONMOUTH,Monmouth,QUINNIPIAC,Quinnipiac,Quinnipiac,maac,Home,QUINNIPIAC,MONMOUTH,Quinnipiac,Monmouth,0.4375772558714463,0.4847207586933615,0.5446096654275093,0.13333333333333333,0.4862825788751714,0.4876905041031653,0.5051746442432082,0.4615384615384616
2019-02-24-14-monmouth,"February 24, 2019","Multipurpose Activity Center, West Long Branch, New Jersey",MONMOUTH,Monmouth,QUINNIPIAC,Quinnipiac,Quinnipiac,maac,Away,QUINNIPIAC,MONMOUTH,Quinnipiac,Monmouth,0.4493670886075949,0.4994594594594594,0.5154340836012862,0.3448275862068966,0.5203665987780041,0.5106257378984652,0.5075140889167189,0.5384615384615384
2018-11-18-13-monmouth,"November 18, 2018","The HTC Center, Conway, South Carolina",MONMOUTH,Monmouth,CAL-STATE-FULLERTON,Cal State Fullerton,Cal State Fullerton,maac,Away,CAL-STATE-FULLERTON,MONMOUTH,Cal State Fullerton,Monmouth,0.4388888888888889,0.4363057324840765,0.5412186379928315,0.0,0.5079051383399209,0.4523809523809524,0.42696629213483145,0.25
2019-02-15-19-rider,"February 15, 2019","Alumni Gymnasium, Lawrenceville, New Jersey",MONMOUTH,Monmouth,RIDER,Rider,Rider,maac,Home,RIDER,MONMOUTH,Rider,Monmouth,0.4490377761938703,0.4972611077297626,0.5193965517241379,0.38461538461538464,0.5036231884057971,0.5039274924471299,0.5409663865546218,0.48
2019-01-24-19-canisius,"January 24, 2019","Koessler Athletic Center, Buffalo, New York",MONMOUTH,Monmouth,CANISIUS,Canisius,Canisius,maac,Home,CANISIUS,MONMOUTH,Canisius,Monmouth,0.4512306289881495,0.4968847352024922,0.5295475530932595,0.3,0.4833965844402277,0.4610778443113773,0.541907514450867,0.3888888888888889
2019-02-22-19-monmouth,"February 22, 2019","Multipurpose Activity Center, West Long Branch, New Jersey",MONMOUTH,Monmouth,CANISIUS,Canisius,Canisius,maac,Away,CANISIUS,MONMOUTH,Canisius,Monmouth,0.4486592544146501,0.4983164983164983,0.5203604806408545,0.35714285714285715,0.5040268456375839,0.4666246851385391,0.5394917582417582,0.4615384615384616
2019-01-02-20-valparaiso,"January 2, 2019","Athletics-Recreation Center, Valparaiso, Indiana",ILLINOIS-STATE,Illinois State,VALPARAISO,Valparaiso,Valparaiso,mvc,Home,VALPARAISO,ILLINOIS-STATE,Valparaiso,Illinois State,0.5037406483790524,0.484375,0.5081555834378921,0.5384615384615384,0.5302826379542396,0.5060532687651331,0.4980417754569191,0.5384615384615384
