,boxscore,date,location,losing_abbr,losing_name,winner,winning_abbr,winning_name,team_name,home_team,away_team,home_team_name,away_team_name,homeindex,awayindex,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage
2588,2019-11-09-20-murray-state,"November 9, 2019","CFSB Center, Murray, Kentucky",SOUTHERN,Southern,Home,MURRAY-STATE,Murray State,Murray State,MURRAY-STATE,SOUTHERN,Murray State,Southern,2019-11-09-20-murray-stateMurray State,2019-11-09-20-murray-stateSouthern,,,,,,,,
2589,2019-11-25-20-nebraska-omaha,"November 25, 2019","Baxter Arena, Omaha, Nebraska",SOUTHERN,Southern,Home,NEBRASKA-OMAHA,Omaha,Omaha,NEBRASKA-OMAHA,SOUTHERN,Omaha,Southern,2019-11-25-20-nebraska-omahaOmaha,2019-11-25-20-nebraska-omahaSouthern,,,,,,,,
2590,2019-12-18-22-california-baptist,"December 18, 2019","CBU Events Center, Riverside, California",SOUTHERN,Southern,Home,CALIFORNIA-BAPTIST,California Baptist,California Baptist,CALIFORNIA-BAPTIST,SOUTHERN,California Baptist,Southern,2019-12-18-22-california-baptistCalifornia Baptist,2019-12-18-22-california-baptistSouthern,,,,,,,,
2591,2019-12-14-12-butler,"December 14, 2019","Hinkle Fieldhouse, Indianapolis, Indiana",SOUTHERN,Southern,Home,BUTLER,Butler,Butler,BUTLER,SOUTHERN,Butler,Southern,2019-12-14-12-butlerButler,2019-12-14-12-butlerSouthern,,,,,,,,
2592,2019-12-20-22-california-santa-barbara,"December 20, 2019","The Thunderdome, Santa Barbara, California",SOUTHERN,Southern,Home,CALIFORNIA-SANTA-BARBARA,UCSB,Southern,CALIFORNIA-SANTA-BARBARA,SOUTHERN,UC Santa Barbara,Southern,2019-12-20-22-california-santa-barbaraUC Santa Barbara,2019-12-20-22-california-santa-barbaraSouthern,,,,,,,,
2593,2019-12-12-19-wright-state,"December 12, 2019","Ervin J. Nutter Center, Dayton, Ohio",SOUTHERN,Southern,Home,WRIGHT-STATE,Wright State,Southern,WRIGHT-STATE,SOUTHERN,Wright State,Southern,2019-12-12-19-wright-stateWright State,2019-12-12-19-wright-stateSouthern,,,,,,,,
2594,2019-11-22-20-nebraska,"November 22, 2019","Pinnacle Bank Arena, Lincoln, Nebraska",SOUTHERN,Southern,Home,NEBRASKA,Nebraska,Nebraska,NEBRASKA,SOUTHERN,Nebraska,Southern,2019-11-22-20-nebraskaNebraska,2019-11-22-20-nebraskaSouthern,,,,,,,,
2595,2019-12-30-19-akron,"December 30, 2019","James A. Rhodes Arena, Akron, Ohio",MASSACHUSETTS,UMass,Home,AKRON,Akron,Akron,AKRON,MASSACHUSETTS,Akron,Massachusetts,2019-12-30-19-akronAkron,2019-12-30-19-akronMassachusetts,,,,,,,,
2596,2020-02-04-19-rhode-island,"February 4, 2020","Ryan Center, Kingston, Rhode Island",MASSACHUSETTS,UMass,Home,RHODE-ISLAND,Rhode Island,Massachusetts,RHODE-ISLAND,MASSACHUSETTS,Rhode Island,Massachusetts,2020-02-04-19-rhode-islandRhode Island,2020-02-04-19-rhode-islandMassachusetts,,,,,,,,
2597,2020-03-07-19-massachusetts,"March 7, 2020","Mullins Center, Amherst, Massachusetts",MASSACHUSETTS,UMass,Away,RHODE-ISLAND,Rhode Island,Massachusetts,RHODE-ISLAND,MASSACHUSETTS,Rhode Island,Massachusetts,2020-03-07-19-massachusettsRhode Island,2020-03-07-19-massachusettsMassachusetts,,,,,,,,
2598,2019-12-11-19-massachusetts,"December 11, 2019","Mullins Center, Amherst, Massachusetts",MASSACHUSETTS,UMass,Away,YALE,Yale,Massachusetts,YALE,MASSACHUSETTS,Yale,Massachusetts,2019-12-11-19-massachusettsYale,2019-12-11-19-massachusettsMassachusetts,,,,,,,,
2599,2019-11-24-15-st-johns-ny,"November 24, 2019","Mohegan Sun Arena, Uncasville, Connecticut",MASSACHUSETTS,UMass,Home,ST-JOHNS-NY,St. John's (NY),Massachusetts,ST-JOHNS-NY,MASSACHUSETTS,St. John's (NY),Massachusetts,2019-11-24-15-st-johns-nySt. John's (NY),2019-11-24-15-st-johns-nyMassachusetts,,,,,,,,
2600,2020-01-22-19-george-mason,"January 22, 2020","EagleBank Arena, Fairfax, Virginia",MASSACHUSETTS,UMass,Home,GEORGE-MASON,George Mason,George Mason,GEORGE-MASON,MASSACHUSETTS,George Mason,Massachusetts,2020-01-22-19-george-masonGeorge Mason,2020-01-22-19-george-masonMassachusetts,,,,,,,,
2601,2019-12-04-19-massachusetts,"December 4, 2019","Mullins Center, Amherst, Massachusetts",MASSACHUSETTS,UMass,Away,SOUTH-CAROLINA,South Carolina,Massachusetts,SOUTH-CAROLINA,MASSACHUSETTS,South Carolina,Massachusetts,2019-12-04-19-massachusettsSouth Carolina,2019-12-04-19-massachusettsMassachusetts,,,,,,,,
2602,2020-01-05-16-saint-louis,"January 5, 2020","Chaifetz Arena, St. Louis, Missouri",MASSACHUSETTS,UMass,Home,SAINT-LOUIS,Saint Louis,Massachusetts,SAINT-LOUIS,MASSACHUSETTS,Saint Louis,Massachusetts,2020-01-05-16-saint-louisSaint Louis,2020-01-05-16-saint-louisMassachusetts,,,,,,,,
2603,2020-02-29-18-richmond,"February 29, 2020","Robins Center, Richmond, Virginia",MASSACHUSETTS,UMass,Home,RICHMOND,Richmond,Massachusetts,RICHMOND,MASSACHUSETTS,Richmond,Massachusetts,2020-02-29-18-richmondRichmond,2020-02-29-18-richmondMassachusetts,,,,,,,,
2604,2019-11-23-12-massachusetts,"November 23, 2019","Mohegan Sun Arena, Uncasville, Connecticut",MASSACHUSETTS,UMass,Away,VIRGINIA,Virginia,Massachusetts,VIRGINIA,MASSACHUSETTS,Virginia,Massachusetts,2019-11-23-12-massachusettsVirginia,2019-11-23-12-massachusettsMassachusetts,,,,,,,,
2605,2020-01-18-16-massachusetts,"January 18, 2020","Mullins Center, Amherst, Massachusetts",MASSACHUSETTS,UMass,Away,GEORGE-WASHINGTON,George Washington,George Washington,GEORGE-WASHINGTON,MASSACHUSETTS,George Washington,Massachusetts,2020-01-18-16-massachusettsGeorge Washington,2020-01-18-16-massachusettsMassachusetts,,,,,,,,
2606,2019-11-29-14-rutgers,"November 29, 2019","Rutgers Athletic Center, New Brunswick, New Jersey",MASSACHUSETTS,UMass,Home,RUTGERS,Rutgers,Massachusetts,RUTGERS,MASSACHUSETTS,Rutgers,Massachusetts,2019-11-29-14-rutgersRutgers,2019-11-29-14-rutgersMassachusetts,,,,,,,,
2607,2019-12-07-13-harvard,"December 7, 2019","Lavietes Pavilion, Boston, Massachusetts",MASSACHUSETTS,UMass,Home,HARVARD,Harvard,Harvard,HARVARD,MASSACHUSETTS,Harvard,Massachusetts,2019-12-07-13-harvardHarvard,2019-12-07-13-harvardMassachusetts,,,,,,,,
2608,2020-02-01-20-davidson,"February 1, 2020","Belk Arena, Davidson, North Carolina",MASSACHUSETTS,UMass,Home,DAVIDSON,Davidson,Massachusetts,DAVIDSON,MASSACHUSETTS,Davidson,Massachusetts,2020-02-01-20-davidsonDavidson,2020-02-01-20-davidsonMassachusetts,,,,,,,,
2609,2020-01-11-12-dayton,"January 11, 2020","University of Dayton Arena, Dayton, Ohio",MASSACHUSETTS,UMass,Home,DAYTON,Dayton,Dayton,DAYTON,MASSACHUSETTS,Dayton,Massachusetts,2020-01-11-12-daytonDayton,2020-01-11-12-daytonMassachusetts,,,,,,,,
2610,2020-02-15-12-massachusetts,"February 15, 2020","Mullins Center, Amherst, Massachusetts",MASSACHUSETTS,UMass,Away,DAYTON,Dayton,Dayton,DAYTON,MASSACHUSETTS,Dayton,Massachusetts,2020-02-15-12-massachusettsDayton,2020-02-15-12-massachusettsMassachusetts,,,,,,,,
2611,2020-01-15-19-st-bonaventure,"January 15, 2020","Blue Cross Arena, Rochester, New York",MASSACHUSETTS,UMass,Home,ST-BONAVENTURE,St. Bonaventure,Massachusetts,ST-BONAVENTURE,MASSACHUSETTS,St. Bonaventure,Massachusetts,2020-01-15-19-st-bonaventureSt. Bonaventure,2020-01-15-19-st-bonaventureMassachusetts,,,,,,,,
2612,2020-01-07-19-akron,"January 7, 2020","James A. Rhodes Arena, Akron, Ohio",WESTERN-MICHIGAN,Western Michigan,Home,AKRON,Akron,Akron,AKRON,WESTERN-MICHIGAN,Akron,Western Michigan,2020-01-07-19-akronAkron,2020-01-07-19-akronWestern Michigan,,,,,,,,
2613,2020-02-18-19-western-michigan,"February 18, 2020","University Arena, Kalamazoo, Michigan",WESTERN-MICHIGAN,Western Michigan,Away,AKRON,Akron,Akron,AKRON,WESTERN-MICHIGAN,Akron,Western Michigan,2020-02-18-19-western-michiganAkron,2020-02-18-19-western-michiganWestern Michigan,,,,,,,,
2614,2020-01-11-19-toledo,"January 11, 2020","John F. Savage Hall, Toledo, Ohio",WESTERN-MICHIGAN,Western Michigan,Home,TOLEDO,Toledo,Toledo,TOLEDO,WESTERN-MICHIGAN,Toledo,Western Michigan,2020-01-11-19-toledoToledo,2020-01-11-19-toledoWestern Michigan,,,,,,,,
2615,2020-02-22-14-western-michigan,"February 22, 2020","University Arena, Kalamazoo, Michigan",WESTERN-MICHIGAN,Western Michigan,Away,TOLEDO,Toledo,Toledo,TOLEDO,WESTERN-MICHIGAN,Toledo,Western Michigan,2020-02-22-14-western-michiganToledo,2020-02-22-14-western-michiganWestern Michigan,,,,,,,,
2616,2020-03-09-19-toledo,"March 9, 2020","John F. Savage Hall, Toledo, Ohio",WESTERN-MICHIGAN,Western Michigan,Home,TOLEDO,Toledo,Toledo,TOLEDO,WESTERN-MICHIGAN,Toledo,Western Michigan,2020-03-09-19-toledoToledo,2020-03-09-19-toledoWestern Michigan,,,,,,,,
2617,2020-01-21-19-buffalo,"January 21, 2020","Alumni Arena, Buffalo, New York",WESTERN-MICHIGAN,Western Michigan,Home,BUFFALO,Buffalo,Buffalo,BUFFALO,WESTERN-MICHIGAN,Buffalo,Western Michigan,2020-01-21-19-buffaloBuffalo,2020-01-21-19-buffaloWestern Michigan,,,,,,,,
2618,2020-01-14-19-western-michigan,"January 14, 2020","University Arena, Kalamazoo, Michigan",WESTERN-MICHIGAN,Western Michigan,Away,BOWLING-GREEN-STATE,Bowling Green State,Bowling Green State,BOWLING-GREEN-STATE,WESTERN-MICHIGAN,Bowling Green State,Western Michigan,2020-01-14-19-western-michiganBowling Green State,2020-01-14-19-western-michiganWestern Michigan,,,,,,,,
2619,2019-11-25-12-western-michigan,"November 25, 2019","HP Field House, Orlando, Florida",WESTERN-MICHIGAN,Western Michigan,Away,YALE,Yale,Western Michigan,YALE,WESTERN-MICHIGAN,Yale,Western Michigan,2019-11-25-12-western-michiganYale,2019-11-25-12-western-michiganWestern Michigan,,,,,,,,
2620,2019-11-15-19-mississippi,"November 15, 2019","The Pavilion at Ole Miss, Oxford, Mississippi",WESTERN-MICHIGAN,Western Michigan,Home,MISSISSIPPI,Ole Miss,Mississippi,MISSISSIPPI,WESTERN-MICHIGAN,Mississippi,Western Michigan,2019-11-15-19-mississippiMississippi,2019-11-15-19-mississippiWestern Michigan,,,,,,,,
2621,2020-02-25-19-ball-state,"February 25, 2020","Worthen Arena, Muncie, Indiana",WESTERN-MICHIGAN,Western Michigan,Home,BALL-STATE,Ball State,Ball State,BALL-STATE,WESTERN-MICHIGAN,Ball State,Western Michigan,2020-02-25-19-ball-stateBall State,2020-02-25-19-ball-stateWestern Michigan,,,,,,,,
2622,2020-02-01-14-western-michigan,"February 1, 2020","University Arena, Kalamazoo, Michigan",WESTERN-MICHIGAN,Western Michigan,Away,CENTRAL-MICHIGAN,Central Michigan,Central Michigan,CENTRAL-MICHIGAN,WESTERN-MICHIGAN,Central Michigan,Western Michigan,2020-02-01-14-western-michiganCentral Michigan,2020-02-01-14-western-michiganWestern Michigan,,,,,,,,
2623,2020-03-06-19-central-michigan,"March 6, 2020","McGuirk Arena, Mt. Pleasant, Michigan",WESTERN-MICHIGAN,Western Michigan,Home,CENTRAL-MICHIGAN,Central Michigan,Central Michigan,CENTRAL-MICHIGAN,WESTERN-MICHIGAN,Central Michigan,Western Michigan,2020-03-06-19-central-michiganCentral Michigan,2020-03-06-19-central-michiganWestern Michigan,,,,,,,,
2624,2019-12-29-20-michigan-state,"December 29, 2019","Breslin Events Center, East Lansing, Michigan",WESTERN-MICHIGAN,Western Michigan,Home,MICHIGAN-STATE,Michigan State,Michigan State,MICHIGAN-STATE,WESTERN-MICHIGAN,Michigan State,Western Michigan,2019-12-29-20-michigan-stateMichigan State,2019-12-29-20-michigan-stateWestern Michigan,,,,,,,,
2625,2020-01-25-16-northern-illinois,"January 25, 2020","Convocation Center, DeKalb, Illinois",WESTERN-MICHIGAN,Western Michigan,Home,NORTHERN-ILLINOIS,Northern Illinois,Northern Illinois,NORTHERN-ILLINOIS,WESTERN-MICHIGAN,Northern Illinois,Western Michigan,2020-01-25-16-northern-illinoisNorthern Illinois,2020-01-25-16-northern-illinoisWestern Michigan,,,,,,,,
2626,2020-02-15-14-eastern-michigan,"February 15, 2020","Convocation Center, Ypsilanti, Michigan",WESTERN-MICHIGAN,Western Michigan,Home,EASTERN-MICHIGAN,Eastern Michigan,Eastern Michigan,EASTERN-MICHIGAN,WESTERN-MICHIGAN,Eastern Michigan,Western Michigan,2020-02-15-14-eastern-michiganEastern Michigan,2020-02-15-14-eastern-michiganWestern Michigan,,,,,,,,
2627,2020-02-11-19-ohio,"February 11, 2020","Convocation Center, Athens, Ohio",WESTERN-MICHIGAN,Western Michigan,Home,OHIO,Ohio,Ohio,OHIO,WESTERN-MICHIGAN,Ohio,Western Michigan,2020-02-11-19-ohioOhio,2020-02-11-19-ohioWestern Michigan,,,,,,,,
2628,2019-11-26-12-seattle,"November 26, 2019","HP Field House, Orlando, Florida",WESTERN-MICHIGAN,Western Michigan,Home,SEATTLE,Seattle,Seattle,SEATTLE,WESTERN-MICHIGAN,Seattle,Western Michigan,2019-11-26-12-seattleSeattle,2019-11-26-12-seattleWestern Michigan,,,,,,,,
2629,2019-12-03-19-western-michigan,"December 3, 2019","University Arena, Kalamazoo, Michigan",WESTERN-MICHIGAN,Western Michigan,Away,OAKLAND,Oakland,Oakland,OAKLAND,WESTERN-MICHIGAN,Oakland,Western Michigan,2019-12-03-19-western-michiganOakland,2019-12-03-19-western-michiganWestern Michigan,,,,,,,,
2630,2019-11-22-20-oklahoma-state,"November 22, 2019","Gallagher-Iba Arena, Stillwater, Oklahoma",WESTERN-MICHIGAN,Western Michigan,Home,OKLAHOMA-STATE,Oklahoma State,Oklahoma State,OKLAHOMA-STATE,WESTERN-MICHIGAN,Oklahoma State,Western Michigan,2019-11-22-20-oklahoma-stateOklahoma State,2019-11-22-20-oklahoma-stateWestern Michigan,,,,,,,,
2631,2020-01-10-21-akron,"January 10, 2020","James A. Rhodes Arena, Akron, Ohio",BALL-STATE,Ball State,Home,AKRON,Akron,Akron,AKRON,BALL-STATE,Akron,Ball State,2020-01-10-21-akronAkron,2020-01-10-21-akronBall State,,,,,,,,
2632,2020-02-29-14-toledo,"February 29, 2020","John F. Savage Hall, Toledo, Ohio",BALL-STATE,Ball State,Home,TOLEDO,Toledo,Ball State,TOLEDO,BALL-STATE,Toledo,Ball State,2020-02-29-14-toledoToledo,2020-02-29-14-toledoBall State,,,,,,,,
2633,2020-02-18-19-buffalo,"February 18, 2020","Alumni Arena, Buffalo, New York",BALL-STATE,Ball State,Home,BUFFALO,Buffalo,Ball State,BUFFALO,BALL-STATE,Buffalo,Ball State,2020-02-18-19-buffaloBuffalo,2020-02-18-19-buffaloBall State,,,,,,,,
2634,2020-01-28-19-bowling-green-state,"January 28, 2020","Stroh Center, Bowling Green, Ohio",BALL-STATE,Ball State,Home,BOWLING-GREEN-STATE,Bowling Green State,Ball State,BOWLING-GREEN-STATE,BALL-STATE,Bowling Green State,Ball State,2020-01-28-19-bowling-green-stateBowling Green State,2020-01-28-19-bowling-green-stateBall State,,,,,,,,
2635,2020-02-15-13-ball-state,"February 15, 2020","Worthen Arena, Muncie, Indiana",BALL-STATE,Ball State,Away,BOWLING-GREEN-STATE,Bowling Green State,Ball State,BOWLING-GREEN-STATE,BALL-STATE,Bowling Green State,Ball State,2020-02-15-13-ball-stateBowling Green State,2020-02-15-13-ball-stateBall State,,,,,,,,
2636,2019-12-24-01-texas-el-paso,"December 24, 2019","Stan Sheriff Center, Honolulu, Hawaii",BALL-STATE,Ball State,Home,TEXAS-EL-PASO,UTEP,Ball State,TEXAS-EL-PASO,BALL-STATE,UTEP,Ball State,2019-12-24-01-texas-el-pasoUTEP,2019-12-24-01-texas-el-pasoBall State,,,,,,,,
2637,2019-11-09-19-evansville,"November 9, 2019","Ford Center, Evansville, Indiana",BALL-STATE,Ball State,Home,EVANSVILLE,Evansville,Ball State,EVANSVILLE,BALL-STATE,Evansville,Ball State,2019-11-09-19-evansvilleEvansville,2019-11-09-19-evansvilleBall State,,,,,,,,
2638,2019-11-20-19-ball-state,"November 20, 2019","Worthen Arena, Muncie, Indiana",BALL-STATE,Ball State,Away,NORTHERN-KENTUCKY,Northern Kentucky,Ball State,NORTHERN-KENTUCKY,BALL-STATE,Northern Kentucky,Ball State,2019-11-20-19-ball-stateNorthern Kentucky,2019-11-20-19-ball-stateBall State,,,,,,,,
2639,2019-11-26-18-ball-state,"November 26, 2019","Worthen Arena, Muncie, Indiana",BALL-STATE,Ball State,Away,WESTERN-ILLINOIS,Western Illinois,Ball State,WESTERN-ILLINOIS,BALL-STATE,Western Illinois,Ball State,2019-11-26-18-ball-stateWestern Illinois,2019-11-26-18-ball-stateBall State,,,,,,,,
2640,2019-12-03-19-ball-state,"December 3, 2019","Worthen Arena, Muncie, Indiana",BALL-STATE,Ball State,Away,LOYOLA-IL,Loyola (IL),Ball State,LOYOLA-IL,BALL-STATE,Loyola (IL),Ball State,2019-12-03-19-ball-stateLoyola (IL),2019-12-03-19-ball-stateBall State,,,,,,,,
2641,2019-12-22-21-washington,"December 22, 2019","Stan Sheriff Center, Honolulu, Hawaii",BALL-STATE,Ball State,Home,WASHINGTON,Washington,Ball State,WASHINGTON,BALL-STATE,Washington,Ball State,2019-12-22-21-washingtonWashington,2019-12-22-21-washingtonBall State,,,,,,,,
2642,2020-01-25-16-central-michigan,"January 25, 2020","McGuirk Arena, Mt. Pleasant, Michigan",BALL-STATE,Ball State,Home,CENTRAL-MICHIGAN,Central Michigan,Ball State,CENTRAL-MICHIGAN,BALL-STATE,Central Michigan,Ball State,2020-01-25-16-central-michiganCentral Michigan,2020-01-25-16-central-michiganBall State,,,,,,,,
2643,2020-02-08-16-western-michigan,"February 8, 2020","University Arena, Kalamazoo, Michigan",BALL-STATE,Ball State,Home,WESTERN-MICHIGAN,Western Michigan,Ball State,WESTERN-MICHIGAN,BALL-STATE,Western Michigan,Ball State,2020-02-08-16-western-michiganWestern Michigan,2020-02-08-16-western-michiganBall State,,,,,,,,
2644,2020-01-14-20-northern-illinois,"January 14, 2020","Convocation Center, DeKalb, Illinois",NORTHERN-ILLINOIS,Northern Illinois,Away,AKRON,Akron,Akron,AKRON,NORTHERN-ILLINOIS,Akron,Northern Illinois,2020-01-14-20-northern-illinoisAkron,2020-01-14-20-northern-illinoisNorthern Illinois,,,,,,,,
2645,2020-01-18-16-bowling-green-state,"January 18, 2020","Stroh Center, Bowling Green, Ohio",NORTHERN-ILLINOIS,Northern Illinois,Home,BOWLING-GREEN-STATE,Bowling Green State,Bowling Green State,BOWLING-GREEN-STATE,NORTHERN-ILLINOIS,Bowling Green State,Northern Illinois,2020-01-18-16-bowling-green-stateBowling Green State,2020-01-18-16-bowling-green-stateNorthern Illinois,,,,,,,,
2646,2020-02-15-15-miami-oh,"February 15, 2020","Millett Hall, Oxford, Ohio",NORTHERN-ILLINOIS,Northern Illinois,Home,MIAMI-OH,Miami (OH),Miami (OH),MIAMI-OH,NORTHERN-ILLINOIS,Miami (OH),Northern Illinois,2020-02-15-15-miami-ohMiami (OH),2020-02-15-15-miami-ohNorthern Illinois,,,,,,,,
2647,2019-11-12-20-iowa-state,"November 12, 2019","James H. Hilton Coliseum , Ames, Iowa",NORTHERN-ILLINOIS,Northern Illinois,Home,IOWA-STATE,Iowa State,Iowa State,IOWA-STATE,NORTHERN-ILLINOIS,Iowa State,Northern Illinois,2019-11-12-20-iowa-stateIowa State,2019-11-12-20-iowa-stateNorthern Illinois,,,,,,,,
2648,2019-12-16-19-pittsburgh,"December 16, 2019","Petersen Events Center, Pittsburgh, Pennsylvania",NORTHERN-ILLINOIS,Northern Illinois,Home,PITTSBURGH,Pitt,Northern Illinois,PITTSBURGH,NORTHERN-ILLINOIS,Pittsburgh,Northern Illinois,2019-12-16-19-pittsburghPittsburgh,2019-12-16-19-pittsburghNorthern Illinois,,,,,,,,
2649,2020-02-11-19-ball-state,"February 11, 2020","Worthen Arena, Muncie, Indiana",NORTHERN-ILLINOIS,Northern Illinois,Home,BALL-STATE,Ball State,Ball State,BALL-STATE,NORTHERN-ILLINOIS,Ball State,Northern Illinois,2020-02-11-19-ball-stateBall State,2020-02-11-19-ball-stateNorthern Illinois,,,,,,,,
2650,2020-03-06-20-northern-illinois,"March 6, 2020","Convocation Center, DeKalb, Illinois",NORTHERN-ILLINOIS,Northern Illinois,Away,BALL-STATE,Ball State,Ball State,BALL-STATE,NORTHERN-ILLINOIS,Ball State,Northern Illinois,2020-03-06-20-northern-illinoisBall State,2020-03-06-20-northern-illinoisNorthern Illinois,,,,,,,,
2651,2020-01-07-19-central-michigan,"January 7, 2020","McGuirk Arena, Mt. Pleasant, Michigan",NORTHERN-ILLINOIS,Northern Illinois,Home,CENTRAL-MICHIGAN,Central Michigan,Central Michigan,CENTRAL-MICHIGAN,NORTHERN-ILLINOIS,Central Michigan,Northern Illinois,2020-01-07-19-central-michiganCentral Michigan,2020-01-07-19-central-michiganNorthern Illinois,,,,,,,,
2652,2020-02-29-16-western-michigan,"February 29, 2020","University Arena, Kalamazoo, Michigan",NORTHERN-ILLINOIS,Northern Illinois,Home,WESTERN-MICHIGAN,Western Michigan,Northern Illinois,WESTERN-MICHIGAN,NORTHERN-ILLINOIS,Western Michigan,Northern Illinois,2020-02-29-16-western-michiganWestern Michigan,2020-02-29-16-western-michiganNorthern Illinois,,,,,,,,
2653,2019-11-09-16-northern-illinois,"November 9, 2019","Convocation Center, DeKalb, Illinois",NORTHERN-ILLINOIS,Northern Illinois,Away,NORTHERN-IOWA,Northern Iowa,Northern Illinois,NORTHERN-IOWA,NORTHERN-ILLINOIS,Northern Iowa,Northern Illinois,2019-11-09-16-northern-illinoisNorthern Iowa,2019-11-09-16-northern-illinoisNorthern Illinois,,,,,,,,
2654,2019-12-05-22-saint-marys-ca,"December 5, 2019","McKeon Pavilion, Moraga, California",NORTHERN-ILLINOIS,Northern Illinois,Home,SAINT-MARYS-CA,Saint Mary's,Northern Illinois,SAINT-MARYS-CA,NORTHERN-ILLINOIS,Saint Mary's (CA),Northern Illinois,2019-12-05-22-saint-marys-caSaint Mary's (CA),2019-12-05-22-saint-marys-caNorthern Illinois,,,,,,,,
2655,2019-12-07-20-california-davis,"December 7, 2019","The Pavilion, Davis, California",NORTHERN-ILLINOIS,Northern Illinois,Home,CALIFORNIA-DAVIS,UC-Davis,Northern Illinois,CALIFORNIA-DAVIS,NORTHERN-ILLINOIS,UC Davis,Northern Illinois,2019-12-07-20-california-davisUC Davis,2019-12-07-20-california-davisNorthern Illinois,,,,,,,,
2656,2019-12-21-14-northern-illinois,"December 21, 2019","Convocation Center, DeKalb, Illinois",NORTHERN-ILLINOIS,Northern Illinois,Away,GREEN-BAY,Green Bay,Green Bay,GREEN-BAY,NORTHERN-ILLINOIS,Green Bay,Northern Illinois,2019-12-21-14-northern-illinoisGreen Bay,2019-12-21-14-northern-illinoisNorthern Illinois,,,,,,,,
2657,2020-01-21-19-miami-oh,"January 21, 2020","Millett Hall, Oxford, Ohio",MIAMI-OH,Miami (OH),Away,AKRON,Akron,Akron,AKRON,MIAMI-OH,Akron,Miami (OH),2020-01-21-19-miami-ohAkron,2020-01-21-19-miami-ohMiami (OH),,,,,,,,
2658,2020-02-22-16-akron,"February 22, 2020","James A. Rhodes Arena, Akron, Ohio",MIAMI-OH,Miami (OH),Home,AKRON,Akron,Akron,AKRON,MIAMI-OH,Akron,Miami (OH),2020-02-22-16-akronAkron,2020-02-22-16-akronMiami (OH),,,,,,,,
2659,2019-12-18-20-louisville,"December 18, 2019","KFC Yum! Center, Louisville, Kentucky",MIAMI-OH,Miami (OH),Home,LOUISVILLE,Louisville,Louisville,LOUISVILLE,MIAMI-OH,Louisville,Miami (OH),2019-12-18-20-louisvilleLouisville,2019-12-18-20-louisvilleMiami (OH),,,,,,,,
2660,2020-02-11-19-toledo,"February 11, 2020","John F. Savage Hall, Toledo, Ohio",MIAMI-OH,Miami (OH),Home,TOLEDO,Toledo,Miami (OH),TOLEDO,MIAMI-OH,Toledo,Miami (OH),2020-02-11-19-toledoToledo,2020-02-11-19-toledoMiami (OH),,,,,,,,
2661,2020-01-10-19-miami-oh,"January 10, 2020","Millett Hall, Oxford, Ohio",MIAMI-OH,Miami (OH),Away,BUFFALO,Buffalo,Buffalo,BUFFALO,MIAMI-OH,Buffalo,Miami (OH),2020-01-10-19-miami-ohBuffalo,2020-01-10-19-miami-ohMiami (OH),,,,,,,,
